code,p2001
60QR000194,134
60QR000195,142
60QR000196,112
60QR000197,101
60QR000198,56
60QR000199,121
60QR000200,162
60QR000201,107
60QR000202,122
60QR000203,118
60QR000204,110
60QR000205,131
60QR000206,104
60QR000207,91
60QR000208,120
60QR000209,113
60QR000210,70
60QR000211,136
60QR000212,133
60QR000213,121
60QR000214,112
60QR000215,100
60QR000216,89
60QR000217,138
60QR000218,183
60QR000219,169
60QR000220,149
60QR000221,162
60QR000222,132
60QR000223,111
60QR000224,113
60QR000225,92
60QR000226,110
60QR000227,86
60QR000228,161
60QR000229,73
60QR000230,83
60QR000231,177
60QR000232,148
60QR000233,89
60QR000234,144
60QR000235,153
60QR000236,117
60QR000237,102
60QR000238,158
60QR000239,149
60QR000240,90
60QR000241,128
60QR000242,117
60QR000243,133
60QR000244,135
60QR000245,76
60QR000246,172
60QR000247,131
60QR000248,178
60QR000249,143
60QR000250,91
60QR000251,53
60QR000252,123
60QR000253,91
60QR000254,119
60QR000255,64
60QR000256,153
60QR000257,98
60QR000258,100
60QR000259,125
60QR000260,151
60QR000261,90
60QR000262,100
60QR000263,109
60QR000264,83
60QR000265,214
60QR000266,167
60QR000267,89
60QR000268,99
60QR000269,125
60QR000270,90
60QR000271,133
60QR000272,136
60QR000273,93
60QR000274,110
60QR000275,194
60QR000276,124
60QR000277,67
60QR000278,101
60QR000279,99
60QR000280,155
60QR000281,124
60QR000282,121
60QR000283,111
60QR000284,158
60QR000285,159
60QR000286,136
60QR000287,115
60QR000288,90
60QR000289,120
60QR000290,115
60QR000291,118
60QR000292,106
60QR000293,94
60QR000294,110
60QR000295,141
60QR000296,121
60QR000297,120
60QR000298,53
60QR000299,88
60QR000300,156
60QR000301,140
60QR000302,113
60QR000303,128
60QR000304,144
60QR000305,135
60QR000306,137
60QR000307,90
60QR000308,143
60QR000309,154
60QR000310,90
60QR000311,88
60QR000312,95
60QR000313,128
60QR000314,120
60QR000315,107
60QR000316,177
60QR000317,76
60QR000318,137
60QR000319,107
60QR000320,113
60QR000321,112
60QR000322,149
60QR000323,70
60QR000324,107
60QR000325,108
60QR000326,103
60QR000327,112
60QR000328,174
60QR000329,175
60QR000330,142
60QR000331,125
60QR000332,170
60QR000333,104
60QR000334,170
60QR000335,146
60QR000336,204
60QR000337,153
60QR000338,54
60QR000339,84
60QR000340,121
60QR000341,76
60QR000342,99
60QR000343,103
60QR000344,137
60QR000345,158
60QR000346,109
60QR000347,110
60QR000348,183
60QR000349,95
60QR000350,103
60QR000351,108
60QR000352,53
60QR000353,66
60QR000354,85
60QR000355,83
60QR000356,189
60QR000357,130
60QR000358,128
60QR000359,103
60QR000360,106
60QR000361,54
60QR000362,90
60QR000363,172
60QR000364,107
60QR000365,111
60QR000366,127
60QR000367,98
60QR000368,94
60QR000369,117
60QR000370,117
60QR000371,129
60QR000372,175
60QR000373,61
60QR000374,177
60QR000375,90
60QR000376,142
60QR000377,113
60QR000378,113
60QR000379,112
60QR000380,104
60QR000381,90
60QR000382,154
60QR000383,103
60QR000384,93
60QR000385,153
60QR000386,146
60QR000387,88
60QR000388,162
60QR000389,90
60QR000390,98
60QR000391,155
60QR000392,216
60QR000393,173
60QR000394,186
60QR000395,129
60QR000396,132
60QR000397,145
60QR000398,115
60QR000399,111
60QR000400,102
60QR000401,133
60QR000402,91
60QR000403,75
60QR000404,157
60QR000405,51
60QR000406,113
60QR000407,60
60QR000408,92
60QR000409,119
60QR000410,146
60QR000411,82
60QR000412,115
60QR000413,88
60QR000414,155
60QR000415,94
60QR000416,78
60QR000417,82
60QR000418,86
60QR000419,126
60QR000420,51
60QR000421,157
60QR000422,74
60QR000423,176
60QR000424,64
60QR000425,135
60QR000426,56
60QR000427,96
60QR000428,111
60QR000429,118
60QR000430,91
60QR000431,73
60QR000432,112
60QR000433,79
60QR000434,105
60QR000435,190
60QR000436,104
60QR000437,152
60QR000438,67
60QR000439,134
60QR000440,120
60QR000441,115
60QR000442,149
60QR000443,191
60QR000444,174
60QR000445,185
60QR000446,122
60QR000447,132
60QR000448,137
60QR000449,142
60QR000450,187
60QR000451,103
60QR000452,146
60QR000453,106
60QR000454,154
60QR000455,169
60QR000456,133
60QR000457,182
60QR000458,114
60QR000459,127
60QR000460,129
60QR000461,67
60QR000462,75
60QR000463,98
60QR000464,150
60QR000465,193
60QR000466,103
60QR000467,83
60QR000468,66
60QR000469,97
60QR000470,115
60QR000471,108
60QR000472,107
60QR000473,122
60QR000474,110
60QR000475,135
60QR000476,185
60QR000477,174
60QR000478,199
60QR000479,141
60QR000480,93
60QR000481,217
60QR000482,208
60QR000483,179
60QR000484,180
60QR000485,132
60QR000486,113
60QR000487,142
60QR000488,136
60QR000489,154
60QR000490,149
60QR000491,170
60QR000492,188
60QR000493,122
60QR000494,100
60QR000495,81
60QR000496,78
60QR000497,119
60QR000498,108
60QR000499,58
60QR000500,164
60QR000501,152
60QR000502,145
60QR000503,143
60QR000504,110
60QR000505,70
60QR000506,134
60QR000507,152
60QR000508,120
60QR000509,97
60QR000510,53
60QR000511,102
60QR000512,83
60QR000513,83
60QR000514,132
60QR000515,103
60QR000516,136
60QR000517,60
60QR000518,82
60QR000519,101
60QR000520,91
60QR000521,84
60QR000522,52
60QR000523,101
60QR000524,185
60QR000525,171
60QR000526,253
60QR000527,149
60QR000528,227
60QR000529,112
60QR000530,81
60QR000531,149
60QR000532,63
60QR000533,161
60QR000534,141
60QR000535,184
60QR000536,114
60QR000537,68
60QR000538,129
60QR000539,101
60QR000540,99
60QR000541,82
60QR000542,71
60QR000543,98
60QR000544,58
60QR000545,134
60QR000546,99
60QR000547,152
60QR000548,124
60QR000549,78
60QR000550,106
60QR000551,143
60QR000552,149
60QR000553,139
60QR000554,89
60QR000555,132
60QR000556,119
60QR000557,69
60QR000558,133
60QR000559,130
60QR000560,154
60QR000561,190
60QR000562,132
60QR000563,138
60QR000564,66
60QR000565,65
60QR000566,139
60QR000567,144
60QR000568,72
60QR000569,93
60QR000570,68
60QR000571,88
60QR000572,108
60QR000573,152
60QR000574,159
60QR000575,126
60QR000576,117
60QR000577,172
60QR000578,141
60QR000579,131
60QR000580,130
60QR000581,118
60QR000582,234
60QR000583,114
60QR000584,146
60QR000585,196
60QR000586,105
60QR000587,107
60QR000588,105
60QR000589,141
60QR000590,97
60QR000591,100
60QR000592,157
60QR000593,123
60QR000594,216
60QR000595,183
60QR000596,75
60QR000597,110
60QR000598,71
60QR000599,95
60QR000600,101
60QR000601,106
60QR000602,84
60QR000603,121
60QR000604,133
60QR000605,135
60QR000606,146
60QR000607,153
60QR000608,140
60QR000609,100
60QR000610,163
60QR000611,170
60QR000612,81
60QR000613,132
60QR000614,100
60QR000615,143
60QR000616,134
60QR000617,142
60QR000618,136
60QR000619,181
60QR000620,138
60QR000621,158
60QR000622,119
60QR000623,95
60QR000624,133
60QR000625,95
60QR000626,105
60QR000627,144
60QR000628,118
60QR000629,89
60QR000630,90
60QR000631,129
60QR000632,152
60QR000633,108
60QR000634,112
60QR000635,127
60QR000636,140
60QR000637,91
60QR000638,89
60QR000639,108
60QR000640,118
60QR000641,79
60QR000642,101
60QR000643,106
60QR000644,136
60QR000645,92
60QR000646,111
60QR000647,160
60QR000648,117
60QR000649,102
60QR000650,146
60QR000651,86
60QR000652,126
60QR000653,114
60QR000654,129
60QR000655,115
60QR000656,106
60QR000657,180
60QR000658,167
60QR000659,147
60QR000660,131
60QR000661,101
60QR000662,117
60QR000663,53
60QR000664,74
60QR000665,127
60QR000666,88
60QR000667,152
60QR000668,115
60QR000669,105
60QR000670,89
60QR000671,98
60QR000672,123
60QR000673,99
60QR000674,105
60QR000675,123
60QR000676,108
60QR000677,123
60QR000678,128
60QR000679,165
60QR000680,170
60QR000681,143
60QR000682,93
60QR000683,140
60QR000684,88
60QR000685,149
60QR000686,124
60QR000687,170
60QR000688,78
60QR000689,182
60QR000690,88
60QR000691,237
60QR000692,151
60QR000693,201
60QR000694,94
60QR000695,219
60QR000696,223
60QR000697,122
60QR000698,135
60QR000699,118
60QR000700,99
60QR000701,105
60QR000702,157
60QR000703,228
60QR000704,107
60QR000705,168
60QR000706,166
60QR000707,93
60QR000708,83
60QR000709,194
60QR000710,159
60QR000711,173
60QR000712,119
60QR000713,119
60QR000714,92
60QR000715,197
60QR000716,175
60QR000717,154
60QR000718,151
60QR000719,147
60QR000720,170
60QR000721,105
60QR000722,191
60QR000723,83
60QR000724,88
60QR000725,120
60QR000726,118
60QR000727,92
60QR000728,159
60QR000729,91
60QR000730,171
60QR000731,103
60QR000732,97
60QR000733,116
60QR000734,83
60QR000735,88
60QR000736,116
60QR000737,147
60QR000738,69
60QR000739,75
60QR000740,118
60QR000741,106
60QR000742,130
60QR000743,136
60QR000744,88
60QR000745,98
60QR000746,152
60QR000747,172
60QR000748,153
60QR000749,93
60QR000750,132
60QR000751,103
60QR000752,104
60QR000753,108
60QR000754,100
60QR000755,116
60QR000756,97
60QR000757,161
60QR000758,110
60QR000759,150
60QR000760,93
60QR000761,133
60QR000762,75
60QR000763,113
60QR000764,201
60QR000765,150
60QR000766,102
60QR000767,96
60QR000768,81
60QR000769,146
60QR000770,160
60QR000771,170
60QR000772,164
60QR000773,121
60QR000774,100
60QR000775,178
60QR000776,157
60QR000777,108
60QR000778,117
60QR000779,99
60QR000780,88
60QR000781,71
60QR000782,150
60QR000783,95
60QR000784,125
60QR000785,107
60QR000786,132
60QR000787,123
60QR000788,131
60QR000789,112
60QR000790,79
60QR000791,78
60QR000792,63
60QR000793,93
60QR000794,119
60QR000795,102
60QR000796,98
60QR000797,96
60QR000798,63
60QR000799,79
60QR000800,126
60QR000801,94
60QR000802,122
60QR000803,167
60QR000804,105
60QR000805,185
60QR000806,185
60QR000807,205
60QR000808,137
60QR000809,208
60QR000810,198
60QR000811,213
60QR000812,98
60QR000813,54
60QR000814,118
60QR000815,99
60QR000816,94
60QR000817,141
60QR000818,159
60QR000819,86
60QR000820,111
60QR000821,119
60QR000822,144
60QR000823,103
60QR000824,77
60QR000825,132
60QR000826,121
60QR000827,97
60QR000828,119
60QR000829,165
60QR000830,176
60QR000831,73
60QR000832,107
60QR000833,118
60QR000834,79
60QR000835,119
60QR000836,120
60QR000837,111
60QR000838,104
60QR000839,118
60QR000840,111
60QR000841,115
60QR000842,139
60QR000843,129
60QR000844,120
60QR000845,90
60QR000846,63
60QR000847,113
60QR000848,147
60QR000849,127
60QR000850,84
60QR000851,111
60QR000852,146
60QR000853,108
60QR000854,108
60QR000855,88
60QR000856,89
60QR000857,99
60QR000858,102
60QR000859,121
60QR000860,86
60QR000861,85
60QR000862,97
60QR000863,106
60QR000864,91
60QR000865,61
60QR000866,131
60QR000867,70
60QR000868,64
60QR000869,70
60QR000870,76
60QR000871,82
60QR000872,103
60QR000873,96
60QR000874,82
60QR000875,103
60QR000876,60
60QR000877,171
60QR000878,61
60QR000879,55
60QR000880,60
60QR000881,155
60QR000882,92
60QR000883,147
60QR000884,144
60QR000885,167
60QR000886,75
60QR000887,75
60QR000888,117
60QR000889,133
60QR000890,131
60QR000891,90
60QR000892,111
60QR000893,111
60QR000894,80
60QR000895,136
60QR000896,200
60QR000897,88
60QR000898,78
60QR000899,70
60QR000900,143
60QR000901,72
60QR000902,69
60QR000903,122
60QR000904,78
60QR000905,59
60QR000906,80
60QR000907,153
60QR000908,82
60QR000909,97
60QR000910,56
60QR000911,54
60QR000912,90
60QR000913,170
60QR000914,216
60QR000915,142
60QR000916,181
60QR000917,139
60QR000918,198
60QR000919,89
60QR000920,134
60QR000921,114
60QR000922,92
60QR000923,57
60QR000924,70
60QR000925,77
60QR000926,122
60QR000927,113
60QR000928,109
60QR000929,90
60QR000930,68
60QR000931,93
60QR000932,122
60QR000933,110
60QR000934,105
60QR000935,86
60QR000936,70
60QR000937,78
60QR000938,119
60QR000939,110
60QR000940,100
60QR000941,116
60QR000942,121
60QR000943,76
60QR000944,64
60QR000945,128
60QR000946,188
60QR000947,128
60QR000948,113
60QR000949,94
60QR000950,77
60QR000951,135
60QR000952,133
60QR000953,60
60QR000954,73
60QR000955,91
60QR000956,217
60QR000957,130
60QR000958,177
60QR000959,104
60QR000960,109
60QR000961,137
60QR000962,146
60QR000963,80
60QR000964,112
60QR000965,118
60QR000966,90
60QR000967,105
60QR000968,88
60QR000969,59
60QR000970,132
60QR000971,103
60QR000972,72
60QR000973,108
60QR000974,127
60QR000975,76
60QR000976,66
60QR000977,95
60QR000978,82
60QR000979,92
60QR000980,104
60QR000981,83
60QR000982,98
60QR000983,94
60QR000984,117
60QR000985,93
60QR000986,95
60QR000987,129
60QR000988,59
60QR000989,112
60QR000990,118
60QR000991,165
60QR000992,169
60QR000993,99
60QR000994,150
60QR000995,82
60QR000996,86
60QR000997,73
60QR000998,99
60QR000999,72
60QR001000,162
60QR001001,144
60QR001002,161
60QR001003,143
60QR001004,122
60QR001005,116
60QR001006,104
60QR001007,109
60QR001008,99
60QR001009,92
60QR001010,122
60QR001011,91
60QR001012,153
60QR001013,91
60QR001014,155
60QR001015,131
60QR001016,129
60QR001017,81
60QR001018,94
60QR001019,69
60QR001020,68
60QR001021,74
60QR001022,83
60QR001023,119
60QR001024,134
60QR001025,93
60QR001026,103
60QR001027,163
60QR001028,81
60QR001029,86
60QR001030,110
60QR001031,115
60QR001032,151
60QR001033,102
60QR001034,86
60QR001035,81
60QR001036,142
60QR001037,80
60QR001038,136
60QR001039,93
60QR001040,78
60QR001041,81
60QR001042,93
60QR001043,99
60QR001044,122
60QR001045,52
60QR001046,110
60QR001047,128
60QR001048,100
60QR001049,157
60QR001050,181
60QR001051,135
60QR001052,112
60QR001053,183
60QR001054,142
60QR001055,185
60QR001056,145
60QR001057,121
60QR001058,153
60QR001059,101
60QR001060,95
60QR001061,159
60QR001062,87
60QR001063,117
60QR001064,178
60QR001065,110
60QR001066,62
60QR001067,109
60QR001068,95
60QR001069,77
60QR001070,209
60QR001071,201
60QR001072,121
60QR001073,127
60QR001074,184
60QR001075,119
60QR001076,114
60QR001077,100
60QR001078,117
60QR001079,87
60QR001080,98
60QR001081,99
60QR001082,126
60QR001083,220
60QR001084,126
60QR001085,149
60QR001086,112
60QR001087,150
60QR001088,140
60QR001089,139
60QR001090,153
60QR001091,135
60QR001092,103
60QR001093,98
60QR001094,137
60QR001095,98
60QR001096,91
60QR001097,167
60QR001098,186
60QR001099,139
60QR001100,139
60QR001101,98
60QR001102,115
60QR001103,151
60QR001104,140
60QR001105,122
60QR001106,187
60QR001107,176
60QR001108,149
60QR001109,134
60QR001110,114
60QR001111,139
60QR001112,178
60QR001113,111
60QR001114,159
60QR001115,124
60QR001116,120
60QR001117,151
60QR001118,113
60QR001119,106
60QR001120,136
60QR001121,110
60QR001122,114
60QR001123,173
60QR001124,172
60QR001125,121
60QR001126,107
60QR001127,120
60QR001128,135
60QR001129,193
60QR001130,175
60QR001131,144
60QR001132,108
60QR001133,81
60QR001134,82
60QR001135,109
60QR001136,87
60QR001137,165
60QR001138,114
60QR001139,165
60QR001140,117
60QR001141,143
60QR001142,179
60QR001143,173
60QR001144,123
60QR001145,148
60QR001146,151
60QR001147,109
60QR001148,133
60QR001149,99
60QR001150,98
60QR001151,135
60QR001152,81
60QR001153,151
60QR001154,110
60QR001155,96
60QR001156,92
60QR001157,159
60QR001158,153
60QR001159,168
60QR001160,125
60QR001161,100
60QR001162,134
60QR001163,108
60QR001164,103
60QR001165,94
60QR001166,94
60QR001167,143
60QR001168,110
60QR001169,125
60QR001170,88
60QR001171,100
60QR001172,106
60QR001173,199
60QR001174,151
60QR001175,127
60QR001176,127
60QR001177,58
60QR001178,138
60QR001179,153
60QR001180,120
60QR001181,290
60QR001182,93
60QR001183,194
60QR001184,152
60QR001185,126
60QR001186,74
60QR001187,180
60QR001188,110
60QR001189,91
60QR001190,55
60QR001191,156
60QR001192,173
60QR001193,187
60QR001194,124
60QR001195,92
60QR001196,99
60QR001197,91
60QR001198,132
60QR001199,104
60QR001200,135
60QR001201,90
60QR001202,103
60QR001203,140
60QR001204,125
60QR001205,90
60QR001206,93
60QR001207,172
60QR001208,116
60QR001209,78
60QR001210,137
60QR001211,169
60QR001212,177
60QR001213,153
60QR001214,122
60QR001215,95
60QR001216,89
60QR001217,105
60QR001218,165
60QR001219,109
60QR001220,103
60QR001221,127
60QR001222,92
60QR001223,177
60QR001224,135
60QR001225,126
60QR001226,167
60QR001227,164
60QR001228,97
60QR001229,128
60QR001230,144
60QR001231,100
60QR001232,153
60QR001233,157
60QR001234,154
60QR001235,118
60QR001236,122
60QR001237,91
60QR001238,92
60QR001239,146
60QR001240,163
60QR001241,85
60QR001242,128
60QR001243,123
60QR001244,96
60QR001245,84
60QR001246,128
60QR001247,175
60QR001248,156
60QR001249,77
60QR001250,149
60QR001251,132
60QR001252,135
60QR001253,83
60QR001254,148
60QR001255,97
60QR001256,98
60QR001257,147
60QR001258,144
60QR001259,114
60QR001260,138
60QR001261,108
60QR001262,114
60QR001263,61
60QR001264,67
60QR001265,153
60QR001266,190
60QR001267,106
60QR001268,127
60QR001269,102
60QR001270,76
60QR001271,184
60QR001272,122
60QR001273,167
60QR001274,130
60QR001275,139
60QR001276,153
60QR001277,95
60QR001278,84
60QR001279,162
60QR001280,148
60QR001281,174
60QR001282,96
60QR001283,189
60QR001284,187
60QR001285,199
60QR001286,154
60QR001287,106
60QR001288,80
60QR001289,98
60QR001290,147
60QR001291,98
60QR001292,119
60QR001293,116
60QR001294,103
60QR001295,91
60QR001296,59
60QR001297,88
60QR001298,120
60QR001299,106
60QR001300,87
60QR001301,104
60QR001302,170
60QR001303,77
60QR001304,97
60QR001305,110
60QR001306,112
60QR001307,102
60QR001308,109
60QR001309,76
60QR001310,93
60QR001311,107
60QR001312,109
60QR001313,106
60QR001314,142
60QR001315,158
60QR001316,92
60QR001317,120
60QR001318,157
60QR001319,97
60QR001320,103
60QR001321,134
60QR001322,80
60QR001323,144
60QR001324,128
60QR001325,129
60QR001326,160
60QR001327,152
60QR001328,91
60QR001329,136
60QR001330,153
60QR001331,91
60QR001332,75
60QR001333,126
60QR001334,124
60QR001335,128
60QR001336,102
60QR001337,142
60QR001338,77
60QR001339,185
60QR001340,125
60QR001341,161
60QR001342,181
60QR001343,92
60QR001344,79
60QR001345,149
60QR001346,89
60QR001347,107
60QR001348,120
60QR001349,97
60QR001350,102
60QR001351,106
60QR001352,148
60QR001353,104
60QR001354,83
60QR001355,113
60QR001356,110
60QR001357,148
60QR001358,111
60QR001359,97
60QR001360,115
60QR001361,142
60QR001362,88
60QR001363,94
60QR001364,113
60QR001365,99
60QR001366,105
60QR001367,127
60QR001368,188
60QR001369,113
60QR001370,126
60QR001371,120
60QR001372,113
60QR001373,160
60QR001374,94
60QR001375,164
60QR001376,120
60QR001377,111
60QR001378,178
60QR001379,195
60QR001380,138
60QR001381,136
60QR001382,149
60QR001383,56
60QR001384,75
60QR001385,172
60QR001386,172
60QR001387,180
60QR001388,146
60QR001389,97
60QR001390,139
60QR001391,142
60QR001392,93
60QR001393,115
60QR001394,99
60QR001395,167
60QR001396,81
60QR001397,159
60QR001398,135
60QR001399,99
60QR001400,153
60QR001401,99
60QR001402,87
60QR001403,124
60QR001404,78
60QR001405,92
60QR001406,152
60QR001407,93
60QR001408,82
60QR001409,92
60QR001410,169
60QR001411,140
60QR001412,124
60QR001413,145
60QR001414,102
60QR001415,115
60QR001416,104
60QR001417,114
60QR001418,83
60QR001419,99
60QR001420,86
60QR001421,87
60QR001422,75
60QR001423,144
60QR001424,106
60QR001425,127
60QR001426,72
60QR001427,76
60QR001428,114
60QR001429,77
60QR001430,107
60QR001431,74
60QR001432,84
60QR001433,105
60QR001434,182
60QR001435,103
60QR001436,74
60QR001437,147
60QR001438,120
60QR001439,114
60QR001440,161
60QR001441,113
60QR001442,92
60QR001443,181
60QR001444,143
60QR001445,131
60QR001446,148
60QR001447,91
60QR001448,185
60QR001449,103
60QR001450,183
60QR001451,138
60QR001452,85
60QR001453,117
60QR001454,103
60QR001455,96
60QR001456,61
60QR001457,125
60QR001458,68
60QR001459,95
60QR001460,115
60QR001461,100
60QR001462,98
60QR001463,86
60QR001464,108
60QR001465,110
60QR001466,107
60QR001467,70
60QR001468,84
60QR001469,94
60QR001470,108
60QR001471,122
60QR001472,82
60QR001473,74
60QR001474,85
60QR001475,63
60QR001476,95
60QR001477,142
60QR001478,125
60QR001479,158
60QR001480,140
60QR001481,146
60QR001482,53
60QR001483,101
60QR001484,70
60QR001485,129
60QR001486,80
60QR001487,104
60QR001488,115
60QR001489,125
60QR001490,172
60QR001491,100
60QR001492,105
60QR001493,96
60QR001494,99
60QR001495,130
60QR001496,135
60QR001497,159
60QR001498,88
60QR001499,187
60QR001500,162
60QR001501,174
60QR001502,95
60QR001503,106
60QR001504,111
60QR001505,157
60QR001506,127
60QR001507,169
60QR001508,174
60QR001509,170
60QR001510,138
60QR001511,69
60QR001512,173
60QR001513,140
60QR001514,128
60QR001515,116
60QR001516,155
60QR001517,81
60QR001518,139
60QR001519,105
60QR001520,127
60QR001521,101
60QR001522,94
60QR001523,140
60QR001524,113
60QR001525,120
60QR001526,111
60QR001527,126
60QR001528,121
60QR001529,113
60QR001530,156
60QR001531,113
60QR001532,129
60QR001533,173
60QR001534,161
60QR001535,135
60QR001536,105
60QR001537,166
60QR001538,161
60QR001539,140
60QR001540,118
60QR001541,88
60QR001542,117
60QR001543,127
60QR001544,143
60QR001545,85
60QR001546,176
60QR001547,95
60QR001548,143
60QR001549,88
60QR001550,98
60QR001551,141
60QR001552,122
60QR001553,113
60QR001554,105
60QR001555,186
60QR001556,95
60QR001557,109
60QR001558,111
60QR001559,79
60QR001560,123
60QR001561,100
60QR001562,147
60QR001563,115
60QR001564,99
60QR001565,82
60QR001566,119
60QR001567,87
60QR001568,101
60QR001569,109
60QR001570,143
60QR001571,121
60QR001572,133
60QR001573,157
60QR001574,127
60QR001575,83
60QR001576,113
60QR001577,98
60QR001578,137
60QR001579,91
60QR001580,96
60QR001581,179
60QR001582,155
60QR001583,110
60QR001584,133
60QR001585,126
60QR001586,110
60QR001587,153
60QR001588,110
60QR001589,145
60QR001590,133
60QR001591,109
60QR001592,129
60QR001593,95
60QR001594,121
60QR001595,87
60QR001596,163
60QR001597,79
60QR001598,112
60QR001599,112
60QR001600,94
60QR001601,171
60QR001602,109
60QR001603,123
60QR001604,101
60QR001605,121
60QR001606,88
60QR001607,170
60QR001608,171
60QR001609,114
60QR001610,191
60QR001611,201
60QR001612,83
60QR001613,180
60QR001614,115
60QR001615,263
60QR001616,126
60QR001617,117
60QR001618,98
60QR001619,136
60QR001620,149
60QR001621,177
60QR001622,123
60QR001623,136
60QR001624,50
60QR001625,119
60QR001626,68
60QR001627,137
60QR001628,94
60QR001629,114
60QR001630,102
60QR001631,127
60QR001632,157
60QR001633,99
60QR001634,120
60QR001635,110
60QR001636,116
60QR001637,132
60QR001638,54
60QR001639,137
60QR001640,129
60QR001641,120
60QR001642,159
60QR001643,114
60QR001644,108
60QR001645,141
60QR001646,97
60QR001647,167
60QR001648,153
60QR001649,110
60QR001650,136
60QR001651,113
60QR001652,107
60QR001653,97
60QR001654,140
60QR001655,94
60QR001656,144
60QR001657,156
60QR001658,163
60QR001659,138
