"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00175744","0","19","17","47","38","29","6","3","6","6","3","6","3","11","11","0","14"
"E00046446","0","39","23","42","38","29","18","32","30","21","21","23","37","21","9","27","3"
"E00045768","0","0","1","3","9","18","26","0","0","0","3","0","3","0","11","0","6"
"E00045844","0","0","27","0","15","22","15","7","7","9","15","17","0","7","6","3","11"
"E00047166","0","0","4","9","26","19","5","21","22","3","9","6","0","6","6","9","0"
"E00045935","0","31","34","42","57","64","21","19","9","6","8","24","16","3","21","39","6"
"E00046036","0","0","10","4","10","6","0","6","6","3","3","0","0","0","0","3","3"
"E00047406","0","3","8","16","9","25","6","16","9","6","6","31","7","9","6","9","6"
"E00045231","0","0","9","9","3","3","9","3","3","3","3","0","0","1","0","0","6"
"E00045818","0","7","10","8","2","6","12","13","9","7","12","0","3","3","0","9","0"
"E00045939","0","0","28","9","15","19","9","9","11","32","4","3","9","15","24","3","0"
"E00045817","0","6","17","13","6","12","12","9","6","9","9","0","6","14","3","0","0"
"E00045359","0","3","21","6","11","18","21","12","14","6","9","0","3","3","20","6","0"
"E00045523","0","0","1","0","9","9","0","7","3","3","0","0","0","0","0","0","0"
"E00047957","0","0","4","0","0","0","0","0","0","11","0","0","0","3","3","6","0"
"E00045267","0","1","17","3","9","7","9","0","9","0","3","0","3","0","3","6","0"
"E00047571","0","3","13","25","5","24","21","9","8","14","3","7","0","20","14","24","0"
"E00047405","0","12","13","18","21","18","50","23","32","9","22","18","15","15","9","15","12"
"E00047407","0","31","23","21","23","54","16","13","38","21","32","14","14","10","29","18","6"
"E00045796","0","4","8","12","39","11","18","17","19","11","4","3","6","6","12","9","5"
"E00047128","0","6","21","21","14","0","0","3","3","12","0","26","23","35","6","4","0"
"E00047530","0","3","10","21","41","12","3","17","9","20","0","25","3","0","23","1","0"
"E00045801","0","0","4","17","10","0","0","5","13","6","3","0","4","0","6","0","6"
"E00046153","0","4","4","6","20","59","35","34","30","25","18","3","9","9","31","16","0"
"E00046470","0","0","7","20","9","3","9","4","0","0","6","3","5","3","8","0","3"
"E00046431","0","6","11","3","9","9","12","3","13","0","3","0","0","0","0","3","0"
"E00046711","0","9","24","12","14","3","3","0","6","9","7","3","3","3","14","6","11"
"E00046979","0","0","8","3","3","3","4","3","9","3","9","9","3","0","3","0","0"
"E00045645","0","3","36","31","14","20","7","17","9","6","6","6","0","9","3","3","0"
"E00175628","0","0","17","3","10","12","6","3","15","6","10","20","6","6","6","9","6"
"E00046609","0","15","54","34","28","79","27","18","15","6","23","9","14","10","16","6","3"
"E00046774","0","4","4","3","14","24","1","0","12","15","3","0","6","9","12","10","0"
"E00046673","0","0","4","10","12","23","26","15","3","1","6","5","10","14","11","0","10"
"E00045585","0","0","5","1","0","3","0","14","3","0","0","0","0","0","0","0","0"
"E00047596","0","7","4","19","1","4","15","3","16","9","1","11","3","6","0","9","0"
"E00046164","0","20","58","43","47","55","43","72","50","24","51","25","33","32","10","43","6"
"E00046022","0","11","4","0","0","0","0","3","6","3","1","9","0","0","14","3","0"
"E00047116","0","4","10","0","0","12","15","18","14","11","3","0","0","0","0","0","0"
"E00047511","0","56","43","64","52","36","34","47","35","41","18","17","6","36","17","3","3"
"E00045109","0","8","28","21","31","24","13","31","9","15","0","3","6","0","0","6","0"
"E00047329","0","0","1","6","12","6","7","3","9","7","9","6","0","6","0","3","0"
"E00045274","0","30","15","20","15","18","20","13","25","21","17","3","6","18","6","15","3"
"E00047548","0","29","47","61","68","82","26","31","19","0","21","26","9","20","48","29","11"
"E00048032","0","7","17","41","35","34","33","25","12","12","35","9","9","26","3","22","3"
"E00047472","0","13","5","27","33","18","10","23","27","13","11","14","9","9","26","9","17"
"E00046160","0","8","37","37","30","3","6","9","9","18","4","12","3","6","3","3","0"
"E00045732","0","1","12","10","0","0","0","0","0","0","4","20","0","0","0","6","0"
"E00045177","0","28","77","54","40","62","19","48","60","3","12","7","3","6","9","26","0"
"E00047615","0","6","11","26","40","26","56","35","40","25","25","16","15","15","34","32","3"
"E00045108","0","1","21","25","15","12","22","9","6","3","0","0","0","17","9","31","3"
"E00046797","0","10","7","6","18","10","12","4","0","28","3","6","15","1","6","6","5"
"E00045949","0","6","22","9","6","24","9","16","9","17","17","0","25","6","0","17","0"
"E00046985","0","0","21","17","7","18","6","19","9","12","9","35","20","26","28","28","23"
"E00046372","0","0","14","7","3","3","9","3","3","0","3","4","0","3","3","6","0"
"E00046049","0","10","51","51","78","58","35","34","0","13","5","3","3","6","3","6","0"
"E00046731","0","1","1","0","11","0","0","3","3","0","3","3","0","0","0","0","0"
"E00046339","0","12","54","49","44","32","24","6","17","11","45","16","7","8","16","26","3"
"E00045441","0","1","7","6","12","33","13","7","6","17","27","20","9","11","9","3","3"
"E00047497","0","6","11","19","7","28","15","3","0","6","5","0","0","6","11","9","1"
"E00046541","0","0","22","12","4","3","4","0","0","0","3","0","0","0","0","0","0"
"E00046131","0","6","27","16","9","7","19","18","22","18","21","16","0","3","17","0","0"
"E00045144","0","10","25","32","21","59","9","31","13","9","0","3","9","6","3","3","0"
"E00048091","0","6","13","2","18","23","12","12","9","3","6","6","6","3","20","0","0"
"E00045429","0","3","1","3","6","9","4","3","0","3","0","0","0","1","14","0","0"
"E00047243","0","0","8","0","6","28","47","16","23","17","6","0","31","6","3","29","3"
"E00048141","0","6","7","6","6","21","21","6","9","15","0","12","3","0","4","1","0"
"E00047462","0","3","9","30","24","24","6","3","3","6","0","20","6","0","6","6","4"
"E00045263","0","1","29","11","44","38","16","29","19","23","14","6","9","9","4","3","0"
"E00045097","0","0","4","1","4","9","6","9","0","3","3","3","3","3","8","3","11"
"E00047356","0","0","1","9","13","9","19","10","9","3","0","3","0","0","3","15","0"
"E00045287","0","15","8","9","24","11","37","15","20","6","8","12","11","6","20","12","0"
"E00047327","0","8","59","22","22","22","13","28","38","26","19","3","3","18","6","3","3"
"E00045092","0","3","13","18","16","11","0","7","0","6","6","0","6","3","23","20","0"
"E00046301","0","11","4","9","0","3","12","0","0","0","3","6","0","0","0","4","0"
"E00175798","0","18","1","6","9","17","5","4","17","9","12","0","9","3","14","6","0"
"E00047712","0","0","4","10","26","18","9","4","18","9","6","12","15","9","20","3","11"
"E00047368","0","0","4","4","18","3","0","7","6","0","6","3","6","3","14","11","3"
"E00045638","0","9","22","23","4","6","17","30","9","6","18","3","11","6","16","3","3"
"E00045684","0","0","7","0","9","3","0","6","0","3","0","3","1","0","3","0","0"
"E00175784","0","0","13","29","15","13","10","9","6","0","0","14","6","12","0","3","0"
"E00175759","0","0","7","9","18","6","20","12","12","12","3","9","15","3","6","3","3"
"E00047333","0","3","7","3","36","10","15","9","9","14","3","3","9","9","6","9","0"
"E00045183","0","3","18","9","4","17","6","13","10","0","0","26","3","14","12","12","0"
"E00047387","0","9","23","26","34","43","31","25","15","12","15","9","51","23","11","21","18"
"E00046694","0","3","14","22","3","21","3","0","7","6","0","7","0","0","0","3","3"
"E00047153","0","19","48","59","41","30","34","30","37","49","7","20","15","29","20","21","11"
"E00046381","0","4","11","3","20","9","6","11","12","9","39","12","0","12","3","3","0"
"E00048007","0","3","19","6","10","6","6","16","3","3","3","1","0","3","3","8","0"
"E00046652","0","34","14","26","12","15","12","21","9","9","12","10","6","3","15","12","0"
"E00047981","0","0","27","12","12","15","7","9","12","3","13","0","13","6","9","9","3"
"E00045814","0","0","20","51","28","50","21","18","9","24","10","12","12","6","9","0","36"
"E00046309","0","3","27","66","56","44","42","27","15","34","3","4","23","11","16","20","0"
"E00045237","0","17","25","6","13","26","10","36","32","3","3","4","26","20","12","1","3"
"E00047599","0","3","8","23","21","37","19","46","7","7","6","6","12","14","3","12","0"
"E00047088","0","8","39","33","12","28","30","33","30","15","15","3","0","12","0","9","3"
"E00046969","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","14","0"
"E00048001","0","11","39","51","76","54","27","58","35","47","26","32","18","35","20","36","14"
"E00046343","0","3","1","14","9","3","20","3","6","21","8","6","0","17","0","6","6"
"E00046359","0","0","3","7","3","6","3","0","0","22","3","0","0","3","3","1","3"
"E00047055","0","33","29","20","33","16","3","15","20","3","17","3","15","3","23","6","0"
"E00045166","0","0","26","13","22","15","21","6","3","9","6","5","12","3","3","9","6"
"E00047802","0","0","6","4","3","0","3","3","0","0","6","3","5","6","3","6","0"
"E00047118","0","4","6","4","3","37","6","9","15","2","3","0","9","0","14","12","0"
"E00046987","0","0","6","23","21","15","9","17","3","3","6","9","6","3","8","0","3"
"E00045716","0","7","48","39","29","18","20","27","32","6","15","60","28","15","14","18","11"
"E00046082","0","3","11","24","13","13","39","20","15","3","9","6","12","3","12","42","9"
"E00046402","0","1","30","44","44","38","10","56","38","37","18","24","15","18","35","32","3"
"E00047247","0","5","24","29","27","9","15","15","3","6","6","8","14","12","11","3","0"
"E00046636","0","29","53","43","64","57","50","43","14","52","20","51","7","15","25","47","6"
"E00047527","0","15","39","8","25","37","10","6","6","3","6","6","3","9","6","8","0"
"E00047057","0","3","0","1","3","6","18","3","16","26","7","6","15","15","9","15","0"
"E00046289","0","0","7","1","0","9","15","20","21","34","31","15","9","12","1","5","11"
"E00045428","0","6","7","28","18","15","15","19","0","9","6","0","0","17","14","0","3"
"E00047970","0","0","5","1","3","3","3","0","4","3","0","3","6","11","0","11","0"
"E00048062","0","6","15","25","25","31","20","15","9","26","11","3","11","15","15","6","3"
"E00046009","0","0","6","4","6","6","9","0","3","0","0","0","6","3","32","3","0"
"E00045335","0","0","9","4","15","7","12","6","0","6","10","0","0","14","9","1","0"
"E00175707","0","3","10","11","5","19","15","20","16","10","25","23","6","9","0","14","6"
"E00045586","0","17","0","1","18","0","0","0","3","0","0","0","0","0","0","0","0"
"E00046087","0","9","15","34","70","64","30","31","24","27","29","21","31","30","13","28","14"
"E00047504","0","0","15","16","27","12","15","23","12","6","37","12","0","6","7","3","3"
"E00047866","0","0","0","8","6","3","3","0","3","6","9","9","0","0","0","0","0"
"E00048193","0","4","15","29","18","14","12","30","29","12","15","10","40","9","6","6","3"
"E00046718","0","6","0","13","8","12","3","3","0","10","3","3","9","3","3","0","0"
"E00045472","0","5","41","42","40","79","30","44","39","34","29","23","27","16","40","42","6"
"E00046921","0","0","0","1","0","6","0","3","0","0","3","3","0","0","0","6","0"
"E00047010","0","0","6","4","0","3","14","6","6","0","0","0","0","0","0","3","0"
"E00047343","0","0","0","22","32","3","9","12","6","11","3","0","15","24","0","14","0"
"E00047580","0","0","3","20","3","18","9","12","28","27","3","0","3","6","3","18","6"
"E00047426","0","0","27","22","20","27","26","32","13","32","9","3","9","9","10","17","0"
"E00045726","0","10","36","57","40","31","30","65","24","23","6","14","9","14","10","0","3"
"E00046909","0","3","15","14","9","9","20","1","9","9","6","12","7","3","6","4","3"
"E00048169","0","0","27","46","18","24","9","23","6","18","6","9","11","3","6","3","0"
"E00045589","0","0","9","5","3","6","0","10","11","3","6","3","14","0","0","12","0"
"E00047276","0","10","0","7","52","18","6","6","23","10","3","15","26","23","0","35","1"
"E00046177","0","16","41","47","58","49","36","36","73","21","9","27","2","30","15","38","3"
"E00045894","0","0","0","3","4","5","9","0","0","14","0","0","0","6","14","3","0"
"E00047523","0","4","24","19","17","12","15","4","9","9","15","3","12","9","3","11","6"
"E00045563","0","0","9","4","0","13","9","4","6","0","0","0","0","0","6","3","3"
"E00046949","0","25","0","10","22","9","6","6","6","6","3","0","6","3","0","0","0"
"E00045225","0","0","21","1","9","0","15","3","6","0","17","6","20","4","6","7","0"
"E00046666","0","6","9","13","0","9","9","12","6","3","0","0","3","9","11","9","0"
"E00047800","0","0","1","7","3","5","0","0","0","9","3","3","0","3","9","10","0"
"E00048019","0","1","0","7","9","0","3","34","14","0","6","9","20","0","0","1","0"
"E00047499","0","0","0","20","16","9","13","22","24","3","3","6","6","20","7","14","6"
"E00046887","0","0","0","1","3","3","15","6","3","13","7","9","3","0","0","0","0"
"E00045147","0","7","7","34","19","3","6","3","8","0","6","9","3","26","11","12","0"
"E00045180","0","0","26","14","6","13","0","25","12","3","3","9","9","0","3","6","3"
"E00046906","0","31","31","66","30","90","22","37","13","29","9","12","3","18","9","42","6"
"E00046700","0","0","10","10","6","15","0","21","3","12","10","0","0","0","17","0","0"
"E00046336","0","4","9","13","11","22","15","23","9","12","9","32","0","6","0","12","18"
"E00046162","0","11","57","24","26","35","22","27","30","19","27","7","3","26","20","17","0"
"E00046094","0","16","11","15","16","15","13","9","12","6","3","23","14","15","15","12","0"
"E00045711","0","12","12","13","45","21","35","27","11","19","14","14","0","13","3","10","0"
"E00045923","0","9","0","7","0","7","0","1","13","6","12","15","33","15","20","15","0"
"E00047657","0","4","0","1","3","0","3","3","0","6","6","6","3","0","6","0","0"
"E00047322","0","11","6","10","24","13","3","24","15","12","17","44","14","12","11","9","11"
"E00047500","0","1","0","5","7","9","4","9","3","6","12","3","3","0","3","0","0"
"E00045534","0","3","26","1","4","14","20","9","6","15","9","3","9","17","6","12","0"
"E00175661","0","4","0","15","6","36","33","35","19","26","24","36","24","25","35","40","9"
"E00046493","0","0","12","8","6","6","6","12","6","12","0","3","9","12","17","6","0"
"E00045199","0","0","26","56","33","24","29","30","6","13","31","15","18","23","20","0","0"
"E00046312","0","11","12","32","24","6","16","10","27","6","21","3","0","3","26","1","3"
"E00045375","0","4","3","7","11","32","12","0","12","3","9","3","11","14","8","3","0"
"E00045288","0","5","6","27","11","46","46","29","14","9","3","9","4","6","12","20","0"
"E00047522","0","7","15","35","15","22","7","19","14","12","9","21","9","9","3","0","0"
"E00046973","0","3","6","10","36","21","18","13","4","17","14","9","3","9","6","12","3"
"E00048097","0","9","36","18","33","21","25","45","25","8","0","9","18","12","14","9","0"
"E00047399","0","3","4","16","7","32","3","27","12","15","0","0","6","9","3","7","0"
"E00045088","0","3","0","10","0","0","0","3","3","3","0","0","0","0","0","0","0"
"E00045564","0","3","6","1","3","3","1","3","4","9","3","3","0","9","0","17","0"
"E00045379","0","6","21","7","15","6","9","0","0","0","4","3","0","3","9","6","3"
"E00045812","0","11","29","25","37","15","12","21","26","9","6","11","3","6","17","0","3"
"E00047416","0","18","18","16","28","33","32","33","20","15","37","46","6","34","6","13","0"
"E00045916","0","24","42","38","35","49","15","11","0","4","6","7","3","3","3","0","0"
"E00047540","0","0","7","8","3","23","6","0","6","3","9","0","6","3","17","0","0"
"E00046834","0","3","3","4","0","2","9","4","3","6","0","3","0","9","3","3","0"
"E00046217","0","3","6","2","24","15","0","3","0","6","0","4","3","5","12","8","0"
"E00047665","0","3","0","7","9","9","16","6","4","3","28","3","6","3","11","0","0"
